A,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
RT @YIhougan: Looks like Russians have caught the Black Panther vibe like the rest of the world. https://t.co/y1oGSUeoml,22,99.00,67.52,2.40,25.77,11.00,18.18,59.09,31.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,13.64,4.55,0.00,0.00,0.00,13.64,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,4.55,0.00,0.00,27.27,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64
"RT @Shawnife_: Your MCM has gone to watch Black Panther 4 times, not because he loves the movie that much but because he has multiple babes?",26,23.17,93.79,1.40,89.84,26.00,19.23,84.62,46.15,15.38,11.54,0.00,0.00,3.85,7.69,0.00,3.85,3.85,3.85,7.69,0.00,11.54,3.85,11.54,0.00,0.00,0.00,3.85,7.69,3.85,3.85,0.00,0.00,0.00,0.00,23.08,0.00,3.85,0.00,7.69,15.38,0.00,7.69,0.00,0.00,0.00,7.69,7.69,7.69,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,3.85,15.38,0.00,7.69,3.85,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,3.85,3.85,0.00,0.00,15.38,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
RT @joebdguy: I am Black Panther https://t.co/XKnxdG8DiF,11,56.58,50.00,2.40,25.77,11.00,27.27,45.45,18.18,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18,9.09,0.00,0.00,45.45,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27
RT @Complex: 'Black Panther' just beat out 'Hunger Games' and 'Lion King' in box office records https://t.co/cV3E8LqFsY https://t.co/wi8GRR?,26,92.84,87.57,5.76,25.77,26.00,15.38,57.69,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,3.85,11.54,3.85,3.85,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,7.69,3.85,0.00,0.00,0.00,0.00,11.54,0.00,11.54,3.85,0.00,0.00,53.85,7.69,0.00,3.85,0.00,0.00,0.00,0.00,0.00,23.08,0.00,19.23
RT @YIhougan: Looks like Russians have caught the Black Panther vibe like the rest of the world. https://t.co/y1oGSUeoml,22,99.00,67.52,2.40,25.77,11.00,18.18,59.09,31.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,13.64,4.55,0.00,0.00,0.00,13.64,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,4.55,0.00,0.00,27.27,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
"RT @Exolusa: {FANACC} 180301 EXO's ELDORADO is used as a Background soundtrack for Black Panther trailer in MBC

Via: XiuhanForEXO

#EXOL #?",21,99.00,68.29,2.82,25.77,21.00,33.33,47.62,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,19.05,4.76,0.00,4.76,0.00,9.52,4.76,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,9.52,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,9.52,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,38.10,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,23.81
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
RT @JoshLeviWorld: me after seeing black panther the 3rd time https://t.co/LgqD2E3GyG,15,97.34,50.00,43.37,25.77,15.00,20.00,53.33,20.00,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,13.33,6.67,0.00,0.00,33.33,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
RT @E3_EZ: I still haven?t seen Black Panther or filed my taxes,14,28.22,7.67,89.63,25.77,14.00,7.14,57.14,28.57,14.29,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,7.14,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,7.14,7.14,0.00,0.00,7.14,0.00,0.00,7.14,0.00,7.14,7.14,0.00,0.00,21.43,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
"RT @tasty: Have you ever wondered what type of food they would eat in Wakanda? ??
We collaborated with the writer of the latest Black Panthe?",25,88.07,99.00,6.70,25.77,12.50,12.00,88.00,52.00,16.00,12.00,0.00,4.00,4.00,0.00,4.00,4.00,8.00,16.00,8.00,4.00,0.00,0.00,16.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,12.00,4.00,0.00,4.00,4.00,4.00,0.00,8.00,4.00,0.00,0.00,12.00,0.00,0.00,0.00,12.00,8.00,8.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,12.00,0.00,4.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,20.00,0.00,0.00,4.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,4.00
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
RT @BusanKinqs: Hope world a free mixtape that is in full Korean really dethroned Black panther and the Greatest showman from the throne by?,24,98.02,50.00,7.84,99.00,24.00,25.00,75.00,41.67,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,12.50,12.50,4.17,4.17,4.17,0.00,8.33,12.50,4.17,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,8.33,0.00,0.00,4.17,4.17,0.00,4.17,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,8.33,4.17,12.50,0.00,12.50,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,8.33,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17
"RT @Exolusa: {FANACC} 180301 EXO's ELDORADO is used as a Background soundtrack for Black Panther trailer in MBC

Via: XiuhanForEXO

#EXOL #?",21,99.00,68.29,2.82,25.77,21.00,33.33,47.62,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,19.05,4.76,0.00,4.76,0.00,9.52,4.76,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,9.52,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,9.52,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,38.10,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,23.81
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
RT @joebdguy: I am Black Panther https://t.co/XKnxdG8DiF,11,56.58,50.00,2.40,25.77,11.00,27.27,45.45,18.18,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18,9.09,0.00,0.00,45.45,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27
RT @jeonglows: #HopeWorld went #1 in the US and outsold the greatest showman and black panther soundtracks y'all hoseok didn't come to play?,23,80.03,90.38,27.39,99.00,23.00,30.43,69.57,39.13,8.70,8.70,0.00,4.35,4.35,0.00,0.00,0.00,8.70,8.70,4.35,0.00,8.70,4.35,13.04,4.35,4.35,0.00,4.35,0.00,8.70,8.70,0.00,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,8.70,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,0.00,8.70,4.35,0.00,13.04,8.70,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,4.35,4.35,0.00,0.00,26.09,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,8.70,0.00,13.04
RT @E3_EZ: I still haven?t seen Black Panther or filed my taxes,14,28.22,7.67,89.63,25.77,14.00,7.14,57.14,28.57,14.29,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,7.14,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,7.14,7.14,0.00,0.00,7.14,0.00,0.00,7.14,0.00,7.14,7.14,0.00,0.00,21.43,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
RT @BenjaminEnfield: Angela Bassett Hints Storylines for ?Black Panther 2? https://t.co/QpHgFEs1FM,15,97.34,74.76,1.00,25.77,15.00,33.33,26.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,13.33,6.67,0.00,0.00,33.33,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
RT @bretmanrock: No offense but I haven?t watched Black Panther yet and I feel so ugly and out of the loop,22,31.44,8.65,85.21,1.00,22.00,18.18,77.27,50.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,9.09,18.18,4.55,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,0.00,4.55,13.64,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
RT @poesbucky: the what are those jokes in black panther prove that vine exists in the mcu which means THIS vine exists in the mcu https://?,27,92.84,64.46,33.94,88.52,27.00,7.41,66.67,44.44,18.52,0.00,0.00,0.00,0.00,0.00,0.00,18.52,11.11,11.11,3.70,0.00,0.00,0.00,7.41,0.00,0.00,7.41,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,7.41,7.41,0.00,0.00,0.00,3.70,0.00,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,11.11,0.00,11.11,0.00,0.00,3.70,0.00,0.00,0.00,0.00,7.41,0.00,7.41,3.70,0.00,0.00,11.11,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41
RT @MarvelCmcs_Newz: 'Black Panther's' Lupita Nyong'o Turns 35 https://t.co/vFrvrsPgkZ https://t.co/O6SO1ZIrf9,20,92.84,69.14,1.00,25.77,20.00,20.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,5.00,0.00,0.00,65.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,30.00
"RT @crissles: ""I don't think visually it [would've] make sense and it wasn't appropriate for me to go after that role. Black Panther is one?",25,13.41,11.52,69.14,25.77,12.50,20.00,88.00,52.00,20.00,8.00,8.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,16.00,0.00,4.00,8.00,28.00,8.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,20.00,8.00,4.00,4.00,0.00,0.00,4.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,20.00,0.00,8.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,36.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,12.00,0.00,12.00
I liked a @YouTube video https://t.co/dNBVu2bwX1 Black Panther - SPOILER DISCUSSION with Zach Pope,17,97.02,50.00,1.00,98.87,17.00,35.29,58.82,17.65,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,29.41,5.88,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,17.65
"RT @KpopQween24: Top 4 current Albums on the Worldwide iTunes Album Chart (3.01.2018)

1. Hope World - J-Hope
2. Divide - Ed Sheeran
3. Bla?",25,97.89,65.56,1.59,99.00,6.25,16.00,36.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,8.00,4.00,4.00,0.00,24.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,12.00,8.00,16.00,0.00,12.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,40.00,12.00,0.00,4.00,0.00,0.00,0.00,12.00,0.00,0.00,8.00,4.00
RT @Complex: 'Black Panther' just beat out 'Hunger Games' and 'Lion King' in box office records https://t.co/cV3E8LqFsY https://t.co/wi8GRR?,26,92.84,87.57,5.76,25.77,26.00,15.38,57.69,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,3.85,11.54,3.85,3.85,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,7.69,3.85,0.00,0.00,0.00,0.00,11.54,0.00,11.54,3.85,0.00,0.00,53.85,7.69,0.00,3.85,0.00,0.00,0.00,0.00,0.00,23.08,0.00,19.23
RT @Ilcapitano94: Nakia gon turn i to Malice for Black Panther 2 and be like ?so you looove me huh!?  BUT IT TOOK A STRANGER BREAKING INTO?,27,65.78,50.00,58.07,25.77,13.50,14.81,70.37,48.15,14.81,11.11,7.41,0.00,3.70,0.00,0.00,3.70,3.70,14.81,3.70,3.70,11.11,0.00,14.81,0.00,3.70,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,3.70,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,3.70,0.00,3.70,7.41,3.70,11.11,7.41,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,3.70,3.70,0.00,14.81,0.00,0.00,3.70,0.00,3.70,3.70,0.00,0.00,0.00,0.00,3.70
RT @NoireN: The cast of Black Panther  after reading some yalls sexually explicit tweets abt them https://t.co/EDIdj62V88,21,98.33,99.00,1.00,25.77,21.00,23.81,66.67,28.57,9.52,9.52,0.00,0.00,4.76,0.00,4.76,0.00,4.76,14.29,0.00,0.00,0.00,0.00,4.76,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,19.05,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,4.76,4.76,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,4.76,0.00,0.00,23.81,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
"Wakanda forever! (@ Marcus Menomonee Falls Cinema - @marcus_theatres for Black Panther in Menomonee Falls, WI) https://t.co/2Qutweh2vV",21,98.33,50.00,37.24,25.77,10.50,33.33,42.86,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,9.52,4.76,4.76,0.00,9.52,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,52.38,4.76,4.76,0.00,0.00,0.00,4.76,4.76,0.00,0.00,9.52,23.81
"RT @simpsonsfilms: Black Panther (2018)
(dir. Ryan Coogler) https://t.co/RYpM1ARhaE",13,92.84,77.92,1.00,25.77,6.50,30.77,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,15.38,7.69,0.00,0.00,76.92,15.38,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,30.77,23.08
